가로등번호,위도,경도
5110012,35.95335354,128.5535924
5110013,35.95323127,128.5539255
5420001,35.89047476,128.6289671
5420002,35.89031069,128.6287727
5420003,35.8901331,128.628578
5420004,35.88998922,128.6283896
5420005,35.8898182,128.6282089
5315038,35.91067693,128.5990579
5315039,35.91035952,128.5990702
5315040,35.9100374,128.5991502
5315041,35.90975185,128.5992874
5315042,35.9094738,128.5994811
5315043,35.90924215,128.5996518
5315044,35.90898025,128.5998529
5315045,35.90871291,128.6000551
5315046,35.90844194,128.6002564
5315003,35.90912626,128.600153
5315004,35.90938803,128.5999436
5315005,35.90963299,128.5997994
5315006,35.90989581,128.5996942
5315007,35.91016499,128.5996306
5315008,35.91044832,128.5996088
5311009,35.90361355,128.5980063
5311010,35.90370897,128.5983077
5311011,35.90382892,128.5986206
5311012,35.90394689,128.5989054
5311013,35.90407005,128.5991895
5311015,35.9044997,128.599209
5311016,35.90434984,128.5989293
5311017,35.9042068,128.5986431
5311018,35.90407528,128.5983427
5311019,35.9039599,128.5980415
5311014,35.90419263,128.5994737
5312001,35.90430725,128.5997164
5312002,35.9045297,128.599883
5312040,35.90494938,128.5999292
5312041,35.90481381,128.5997227
5312042,35.90463215,128.5994387
5312039,35.90510625,128.6001489
2145043,35.87508759,128.6421638
2149011,35.96612076,128.6301564
2149010,35.96648342,128.6299905
2149009,35.9668957,128.6299048
2149019,35.96299025,128.6311529
2149018,35.96339062,128.631067
2149017,35.96378931,128.6309939
2149016,35.96419088,128.630909
2149015,35.96460013,128.6308222
2149014,35.96499481,128.6307167
2149013,35.96536255,128.6305327
2149012,35.9657508,128.6303378
2149008,35.96730261,128.6298398
2149007,35.96769725,128.629758
2149006,35.96801831,128.6295194
2149005,35.96837621,128.6292371
2149004,35.96873783,128.6289727
2149003,35.9690865,128.6287888
2149002,35.96944472,128.628612
2149001,35.96981687,128.6284289
2288012,35.96876725,128.7251568
2213006,35.96103133,128.7153148
2213007,35.96124364,128.7155558
2213008,35.96143727,128.7158052
2213009,35.96164563,128.7160345
2213010,35.96184517,128.7162521
2213011,35.96204983,128.7164753
2213012,35.96227546,128.7167048
2213013,35.96254636,128.7168467
2213014,35.96283293,128.7168859
2213015,35.96311714,128.716916
2213016,35.96335881,128.716941
2213018,35.96370389,128.7168203
2213019,35.96393903,128.7168521
2213020,35.96410407,128.7169458
2213021,35.96419264,128.7171359
2213022,35.96423491,128.7173539
2216001,35.96411325,128.7173945
2216012,35.96561983,128.7206008
2216005,35.9644588,128.7187234
2216009,35.96495513,128.719951
2216003,35.96424787,128.7180789
2216007,35.96470087,128.7193474
2216002,35.9641669,128.7177307
2216004,35.96433892,128.7184151
2216006,35.96457762,128.719033
2216008,35.96482702,128.719646
2216010,35.96509765,128.7201748
2216011,35.96532219,128.7204244
2216013,35.96587158,128.720721
2216014,35.96602306,128.7209668
2216015,35.96615695,128.7212226
2216016,35.96629429,128.7215234
2216017,35.96642176,128.7218417
2216018,35.96653702,128.7221296
2288001,35.96670092,128.7224183
2288002,35.96688018,128.7227037
2288003,35.96705365,128.7229799
2288004,35.96722971,128.7232602
2288005,35.96740721,128.7234948
2288006,35.9675874,128.7237196
2288007,35.96778451,128.7239654
2288011,35.96856229,128.7249244
2288010,35.96836102,128.7246844
2288009,35.96817978,128.7244584
2288008,35.96797771,128.7242064
2213017,35.96363909,128.7169731
2147015,35.96089864,128.6955894
2147014,35.96123161,128.6957942
2147011,35.96205486,128.6965701
2147013,35.9615217,128.695994
2147009,35.96230702,128.6968894
2147007,35.96293481,128.6973076
2147008,35.96259718,128.6971413
2147012,35.96181072,128.6962769
2147006,35.96330757,128.6973782
2147005,35.96365752,128.6974827
2147004,35.96393553,128.6975773
2211002,35.96407042,128.6984129
2211004,35.96424868,128.6989821
2147002,35.96466501,128.6979254
2147003,35.96430948,128.6977377
2211007,35.96449431,128.6998049
2211006,35.96441611,128.6995279
2147001,35.96497795,128.6980984
2211008,35.96457545,128.7000901
2211005,35.9643371,128.699265
2211003,35.96416783,128.6987182
2211001,35.96394571,128.6979932
2211009,35.96466362,128.7003746
2211012,35.96485048,128.7012098
2211011,35.96479621,128.700925
2211010,35.96473454,128.7006441
5373003,35.9005805,128.5847836
5373004,35.90065954,128.5851307
5375001,35.90055811,128.5835662
5213014,35.90063875,128.583923
5213013,35.90071341,128.5842455
5213012,35.90082241,128.5847268
5213011,35.90089674,128.5850542
5373005,35.90073032,128.5854418
5213009,35.90104965,128.5857239
5213007,35.90122792,128.5865322
5213008,35.90113897,128.5861146
5213006,35.90121751,128.5869872
5213005,35.90115149,128.5873899
5213010,35.90096484,128.5853572
5053011,35.89451352,128.5877408
5053010,35.89409883,128.5874377
5053009,35.89388987,128.5872933
5053008,35.89358219,128.5870653
5053007,35.89330267,128.5868648
5052006,35.89085976,128.5871229
5052005,35.89063927,128.587054
5053006,35.89301924,128.5868159
5053001,35.89120862,128.5868291
5053005,35.89263629,128.5867854
5053004,35.89222816,128.5867529
5053003,35.89186108,128.586723
5053002,35.8915655,128.5867017
5052004,35.89035465,128.5869623
5052003,35.89005215,128.5868657
5052002,35.88974874,128.5867718
5052001,35.88942565,128.5866696
5113027,35.88791648,128.5861714
2143003,35.93010133,128.641948
2143006,35.93103213,128.6422587
2008001,35.94495319,128.6469513
2008003,35.94410982,128.6467586
2181008,35.94578457,128.6366601
2105005,35.9124231,128.6411976
2015003,35.91208467,128.6409258
2016004,35.9149466,128.6412485
2016003,35.91432123,128.6412375
2016002,35.91370987,128.6412273
2015001,35.91335811,128.6409511
2016001,35.9130913,128.6412118
2256004,35.97853985,128.6292682
2256005,35.97904634,128.6290389
2016006,35.91626955,128.6412786
2016005,35.91559649,128.641259
2015002,35.91271968,128.640936
2256006,35.97955298,128.6287585
2231001,35.94075131,128.6356815
2231002,35.94085581,128.6359958
2231003,35.94096031,128.6362989
2180001,35.95491854,128.6331574
2180003,35.95416705,128.6333141
2180002,35.95451902,128.6332203
2180004,35.95379314,128.6335064
2180005,35.95341706,128.6337152
2180006,35.95306541,128.6339129
2256007,35.97995001,128.6282705
2256008,35.98021686,128.627676
2256009,35.9805796,128.6272433
2256010,35.9810289,128.6268777
2256011,35.98148125,128.626509
2256012,35.98193093,128.6261421
2180007,35.95269447,128.6341098
2180009,35.95195242,128.6344285
2180008,35.95233876,128.6343023
2180014,35.9499328,128.6346839
2180013,35.95034069,128.6346231
2180012,35.95074195,128.6345728
2180011,35.95115414,128.6345269
2180010,35.95155359,128.6344795
2180015,35.94953118,128.6348177
2180016,35.94915942,128.6349962
2180017,35.94880039,128.6351746
2180018,35.9484353,128.6353567
2181001,35.94805084,128.6355479
2181003,35.94734491,128.635707
2181005,35.94662313,128.6358371
2181006,35.94634502,128.6361083
2181007,35.9461329,128.6363493
2181002,35.94772014,128.635671
2181004,35.94698413,128.6357086
2017001,35.9094129,128.6408745
2134003,35.90920417,128.6424991
2134001,35.90952721,128.6415277
2017003,35.90914781,128.6411967
2134002,35.90934128,128.6419611
2105003,35.91115824,128.641169
2105004,35.91178798,128.641188
2105002,35.9105766,128.6411618
2134005,35.90906103,128.6436307
2134004,35.90910164,128.6430128
2134007,35.90902901,128.6448412
2134008,35.90908489,128.6451893
2134006,35.9090367,128.6441529
2134010,35.90921778,128.646211
2134011,35.9092879,128.646712
2134012,35.90931871,128.6472628
2134013,35.90925361,128.6477068
2134009,35.90915389,128.6457042
2134014,35.90918015,128.6482038
2134016,35.90917271,128.6491055
2134015,35.90912302,128.6486961
2134017,35.90941792,128.6496088
2134018,35.90965696,128.6499931
2134019,35.90992704,128.6503975
2134020,35.91025632,128.6508768
2134021,35.91044705,128.651172
2134022,35.91072458,128.6516109
2134023,35.91109993,128.6521928
2134024,35.9107882,128.6523034
2134025,35.91052786,128.6525771
2134026,35.91027273,128.6528462
2017002,35.9089207,128.6407673
2105001,35.90992269,128.6411461
2015006,35.91023022,128.6408871
2015005,35.91083953,128.640899
2015004,35.91144721,128.6409103
2148005,35.9590351,128.6942886
2043017,35.88369865,128.6593608
2026004,35.88345519,128.6593918
2026003,35.8835352,128.6587885
2026002,35.88362578,128.6584533
5406001,35.93885186,128.591763
5406001,35.93882404,128.5917737
5406001,35.93879621,128.5917845
5406001,35.93876839,128.5917952
5406001,35.93874057,128.5918059
5406001,35.93871275,128.5918167
5406001,35.93868493,128.5918274
5406001,35.93865711,128.5918382
5406001,35.93862929,128.5918489
5406001,35.93860147,128.5918596
5406001,35.94177625,128.5907678
5406001,35.94174843,128.5907785
5406001,35.94172061,128.5907892
5406001,35.94169279,128.5908
5406001,35.94166497,128.5908107
5406001,35.94163715,128.5908215
5406001,35.94160933,128.5908322
5406001,35.9415815,128.5908429
5406001,35.94155368,128.5908537
5406001,35.94152586,128.5908644
5406001,35.94149804,128.5908752
5406001,35.94147022,128.5908859
5406001,35.9414424,128.5908966
5406001,35.94141458,128.5909074
5406001,35.94138676,128.5909181
5406001,35.94135894,128.5909289
5406001,35.94133112,128.5909396
5406001,35.9413033,128.5909503
5406001,35.94127548,128.5909611
5406001,35.94124766,128.5909718
5406001,35.94121984,128.5909825
5406001,35.94119201,128.5909933
5406001,35.94116419,128.591004
5406001,35.94113637,128.5910148
5406001,35.94110855,128.5910255
5406001,35.94108073,128.5910362
5406001,35.94105291,128.591047
5406001,35.94102509,128.5910577
5406001,35.94099727,128.5910685
5406001,35.94096945,128.5910792
8309013,35.87225228,128.4724915
8309014,35.87251605,128.4724204
8309015,35.87277983,128.4723494
8309016,35.87304678,128.4723114
8309017,35.87333387,128.4722605
8309018,35.87340827,128.4724156
8309019,35.87346677,128.4727485
8309020,35.87352616,128.4730337
8309021,35.87373057,128.4729643
8309022,35.8737041,128.4726932
8309023,35.87366217,128.4724174
8309024,35.87367949,128.4721716
8309025,35.87389334,128.4721032
8309026,35.87411316,128.472044
8309027,35.87432741,128.4719568
8309028,35.87454503,128.4718937
8309029,35.87476484,128.4718345
8309030,35.87498783,128.4718084
8309031,35.87520451,128.4717312
8309032,35.8754197,128.4716581
8309033,35.87563952,128.4715989
8310001,35.87102008,128.4695781
8310002,35.8708509,128.4698389
8310003,35.87069864,128.4701093
8310004,35.87052685,128.4703652
8310005,35.87042904,128.4704772
8310006,35.87029451,128.4706544
8310007,35.87048628,128.4708238
8310008,35.87072161,128.4709991
8310009,35.87095189,128.4712117
8310010,35.87118217,128.4714243
8310011,35.87141246,128.4716369
8310012,35.87163052,128.4718629
8310013,35.87176779,128.4721646
8310014,35.87182523,128.4719435
8310015,35.87188157,128.4717878
8310016,35.87202472,128.4715744
8310017,35.87216788,128.4713611
8310018,35.87231107,128.4711478
8310019,35.8728642,128.4718605
8310020,35.87281535,128.4715908
8310021,35.87272628,128.4713386
8310022,35.87258727,128.4711235
8310023,35.87247882,128.470915
8310024,35.87264378,128.470652
8310025,35.87160216,128.4716212
8310026,35.87137188,128.4714086
8310027,35.8711416,128.4711961
8310028,35.87091131,128.4709835
8310029,35.87068103,128.4707709
8310030,35.87060476,128.4706536
8310031,35.87066405,128.4705048
8310032,35.87083184,128.4702548
8310033,35.87100362,128.4699988
8310034,35.87119454,128.4697665
8311001,35.870153,128.4709224
8311002,35.86998122,128.4711783
8311003,35.86980943,128.4714343
8311004,35.86963765,128.4716903
8311005,35.86946586,128.4719463
8311006,35.86921789,128.4722675
8311007,35.86912229,128.4724583
8311008,35.8689505,128.4727142
8311009,35.86877871,128.4729702
8311010,35.86908888,128.4728521
8311011,35.86926067,128.4725961
8311012,35.86943246,128.4723401
8311013,35.86960424,128.4720841
8311014,35.86977603,128.4718281
8311015,35.86994781,128.4715722
8311016,35.8701196,128.4713162
8311017,35.87029138,128.4710602
8312002,35.86850999,128.4733356
8312003,35.8682361,128.473418
8312004,35.86799363,128.4734315
8312005,35.86773385,128.4733829
8312006,35.86748603,128.4732697
8312007,35.86724477,128.4730809
8312008,35.86703082,128.4728462
8312009,35.86681961,128.4726104
8312010,35.86662057,128.4723258
8312011,35.86673948,128.4721148
8312012,35.86690325,128.47187
8312013,35.86708649,128.471597
8312014,35.86726972,128.4713239
5420006,35.88967631,128.6280399
5420007,35.88968134,128.6279139
5420008,35.88981521,128.6277379
5420009,35.88997035,128.6275366
5420010,35.89012675,128.62733
5420011,35.89025415,128.627127
5420012,35.89040595,128.6268976
5420013,35.89056434,128.6266711
5420014,35.89069033,128.626444
5420015,35.89081433,128.6261872
5420016,35.89092015,128.6259572
5420017,35.89101365,128.6257318
5418001,35.89115681,128.6256837
5418002,35.8913442,128.6258204
5418003,35.89151106,128.6259761
5418004,35.89165794,128.6261092
5418005,35.89180246,128.6262506
5418006,35.89196732,128.6263869
5418007,35.89213658,128.6265315
5418008,35.89230107,128.6266955
5418009,35.89247258,128.6268402
5418010,35.89263523,128.6269736
5418011,35.89280876,128.627135
5418012,35.89296679,128.6272767
5419001,35.89297929,128.6273969
5419002,35.8929155,128.6276672
5419003,35.89284892,128.6279358
5419004,35.89278807,128.6281823
5419005,35.89265614,128.6284221
5419006,35.89247796,128.6286039
5419007,35.89231996,128.6287917
8453010,35.7014653,128.4672658
2137006,35.8761313,128.6237957
2138001,35.87592523,128.6228502
2137003,35.87634857,128.624756
2137004,35.87627623,128.6244362
2137002,35.87642108,128.6250761
2107011,35.87392205,128.625085
2078008,35.87413228,128.6237228
2078004,35.87473694,128.6234287
2078003,35.87497976,128.6232998
2078002,35.87533321,128.6231128
2078011,35.87327529,128.623879
2078010,35.87356291,128.6238911
2131008,35.87333845,128.6245231
2131003,35.87511531,128.6244816
2078009,35.87387412,128.6238291
2131002,35.87548272,128.6244282
2078007,35.87440055,128.6236023
2107008,35.8745338,128.6251265
2107007,35.87469787,128.6251509
2131005,35.8744508,128.6245524
2131006,35.87408058,128.6245534
2107010,35.87412587,128.625084
2107006,35.87490296,128.6251969
2131007,35.87372369,128.624541
2107009,35.87431234,128.6251074
2107005,35.87512021,128.625244
2131004,35.87479562,128.6245071
2107004,35.87529443,128.6253048
2078012,35.87298114,128.6238276
2078015,35.87195898,128.6236332
2078014,35.87230148,128.6237142
2078013,35.87263997,128.623773
2131011,35.87213172,128.6244881
2079001,35.87163834,128.6235957
2131010,35.87258719,128.6245012
2079002,35.8713283,128.6235488
2131009,35.8729971,128.6245137
2131013,35.87131017,128.624459
2131012,35.87175329,128.6244785
2131014,35.87095257,128.6244495
2079003,35.8710543,128.6235003
2107017,35.87272114,128.6250906
2107013,35.87350887,128.6250802
2107015,35.87313976,128.6250751
2107014,35.87332153,128.6250675
2107016,35.87291941,128.6250762
2316001,35.87194235,128.6234367
2079004,35.87073764,128.6234445
2107018,35.87251731,128.6250916
2079005,35.87043833,128.6233882
2316002,35.87196897,128.6230892
2092001,35.88079044,128.6405691
2092005,35.88014887,128.641774
2219007,35.88120826,128.6402737
2092003,35.88061281,128.6410115
2092002,35.88074201,128.6407019
2092004,35.88041487,128.6413466
2092007,35.87988934,128.6421624
2092008,35.87969525,128.6423873
2095001,35.87993442,128.6417886
2519016,35.88099626,128.6399318
2519015,35.88105195,128.6397349
2219008,35.88133123,128.639858
2219014,35.88141509,128.6376275
2219015,35.88138888,128.6374688
2219016,35.88148433,128.6373266
2219006,35.88096764,128.6368715
2219005,35.88112045,128.6370453
2219004,35.88132455,128.6370454
2219017,35.88177068,128.6370519
2090006,35.87834616,128.6372823
2090007,35.87815144,128.6376836
2090005,35.87851233,128.6369467
2090008,35.87800098,128.6379806
2219003,35.88160958,128.6367699
2528017,35.8805999,128.6364536
2528016,35.88086069,128.6367519
2090004,35.87866702,128.6366307
2528019,35.88001774,128.635806
2528020,35.8798119,128.6355707
2528018,35.88020465,128.6360213
2519002,35.87965598,128.6357841
2090003,35.87883202,128.6362883
2090002,35.87900235,128.6359554
2090001,35.87913833,128.6356609
2528021,35.87955094,128.6353134
2088009,35.8784068,128.6342692
2088007,35.87818146,128.6337179
2088008,35.87826472,128.6339665
2088004,35.87798962,128.6328871
2088005,35.87806101,128.6332024
2088006,35.8781157,128.633444
2088012,35.87901985,128.6351019
2211015,35.96501782,128.7020437
2211014,35.96496279,128.7017655
2211013,35.9649081,128.7014897
2211017,35.96516729,128.7026099
2211016,35.96508036,128.7023395
2211018,35.96528599,128.7028379
2211019,35.9654134,128.7030043
2211020,35.96554957,128.703197
2211021,35.96571579,128.7034303
2211022,35.96586116,128.7036295
2211023,35.96603167,128.7038624
2211024,35.96616164,128.7041021
2211025,35.96626649,128.7043561
2211026,35.96633952,128.7046251
2211027,35.96640643,128.7049088
2211028,35.96647435,128.705188
2211029,35.96655743,128.7055503
2211030,35.96661744,128.7058153
2211031,35.96667845,128.7060848
2212021,35.95976743,128.7138665
2213001,35.95999193,128.7141379
2213002,35.96020053,128.7143702
2213003,35.96041063,128.7146043
2213004,35.96062222,128.71484
2148003,35.95961779,128.6947875
2148004,35.95932726,128.6945731
2148001,35.96027702,128.6951989
2148002,35.95996347,128.6950053
2147016,35.96057237,128.6953829
2212010,35.95851081,128.7106921
2212008,35.95801283,128.7103142
2212009,35.95826603,128.7104677
2193015,35.87789108,128.6522753
2193012,35.87769327,128.6527133
2193013,35.87784108,128.6525082
2193011,35.87753411,128.6529266
2193010,35.87734694,128.653176
2193009,35.87718816,128.653396
2193008,35.87703661,128.6536088
2193007,35.87688182,128.6538299
2193004,35.87644324,128.6544677
2193005,35.87656576,128.6542694
2193006,35.87672363,128.6540505
2195031,35.8760833,128.6554145
2193003,35.87632639,128.6546908
2193002,35.87622925,128.6549275
2193001,35.87614673,128.6551742
2195028,35.87599251,128.6562412
2195027,35.87600104,128.6565276
2195021,35.8765067,128.656275
2195020,35.87646639,128.656601
2136009,35.87613503,128.6557071
2136008,35.87630258,128.6556631
2195030,35.87602782,128.6557125
2195029,35.8760033,128.6559539
2304001,35.87640242,128.655988
2304002,35.87660103,128.6558213
2195019,35.87639777,128.6569464
2195018,35.87631345,128.6572261
2195017,35.87622407,128.6574557
2195026,35.87603316,128.6567901
2195025,35.87608013,128.6570524
2195016,35.87620344,128.6576023
2195015,35.87625231,128.6578206
2195014,35.87631338,128.6580981
2195012,35.8764399,128.6586492
2195013,35.87637809,128.6583747
2195010,35.87655734,128.659188
2195011,35.87649402,128.6589116
2195006,35.87680772,128.6602965
2195007,35.87674561,128.6600229
2195008,35.87668332,128.6597462
2195009,35.8766203,128.6594663
2195002,35.87706154,128.6614031
2195003,35.87699833,128.6611254
2195004,35.87693934,128.6608498
2195005,35.87687707,128.6605748
2195001,35.87712533,128.6616821
2197024,35.87723235,128.6621694
2205005,35.87333987,128.6785207
2205004,35.87369243,128.6782081
2205009,35.87354981,128.6784794
2205012,35.87456544,128.6783709
2205010,35.87382523,128.6782735
2205011,35.87421755,128.6783148
2205002,35.87423988,128.6782069
2205003,35.87393267,128.6781592
2205001,35.87458998,128.6782617
2199009,35.87549923,128.6754521
2199008,35.87544608,128.6757338
2199010,35.87556156,128.6751505
2028012,35.87783921,128.6758008
2040006,35.87795646,128.6762483
2040005,35.87783026,128.67666
2028017,35.87729796,128.6775945
2040002,35.87758766,128.6774583
2028016,35.87742244,128.6771782
2040003,35.87769681,128.677101
2028014,35.877572,128.6766974
2028013,35.87769922,128.6762749
2040007,35.87806894,128.6758591
2040001,35.87747315,128.6778411
2028011,35.87796017,128.6754056
2040008,35.87819264,128.6754475
2200045,35.87491794,128.6777136
2199007,35.87539994,128.6760035
2199006,35.87535734,128.6763459
2199005,35.87532939,128.6766538
2200042,35.87495052,128.6768227
2200040,35.87500536,128.6761377
2200039,35.87504475,128.6758599
2200044,35.87492662,128.6774924
2200043,35.874938,128.6771827
2199004,35.8753176,128.6769625
2200041,35.87497397,128.6764445
2200038,35.87509474,128.6755835
2199003,35.87530983,128.6772704
2199020,35.87617587,128.6720466
2199019,35.87611776,128.6723374
2199018,35.87606533,128.6725994
2199017,35.87601176,128.6728786
2200019,35.87580262,128.6719871
2200020,35.87575087,128.672245
2200021,35.87569864,128.6725057
2200018,35.87585391,128.6717302
5011026,35.8855687,128.6037693
5011024,35.88521858,128.6043465
5201008,35.90842397,128.6176309
5205004,35.90552065,128.6180738
5205003,35.90569844,128.6183093
5206048,35.90577151,128.6193268
5197013,35.90580811,128.6177903
5205002,35.90585796,128.6185263
5205001,35.90602422,128.6187014
5197017,35.90677162,128.6178074
5197030,35.90642973,128.618614
5197029,35.90665074,128.6184651
5201003,35.90705063,128.618571
5201004,35.90724322,128.6184382
5197027,35.90716501,128.618153
5197028,35.90695669,128.6182966
5197025,35.90766643,128.6178071
5197026,35.90738825,128.6179992
5201005,35.90750243,128.6182596
5201006,35.9077422,128.6180944
5201001,35.90660599,128.6188774
5201002,35.90683318,128.6187208
5205026,35.90575521,128.6190655
5205025,35.90571632,128.6187713
5205024,35.90552285,128.6185099
5206001,35.90556254,128.6191387
5206046,35.90515671,128.6192584
5206047,35.90544628,128.6193573
5206003,35.90507464,128.6190195
5206043,35.90427003,128.6185887
5206042,35.903996,128.6184484
5206044,35.90452815,128.6187717
5139011,35.90256629,128.5905761
5139010,35.90233036,128.5908431
5139009,35.90206392,128.5910974
5139008,35.90183066,128.5912767
5139007,35.90149146,128.5914952
5139030,35.90133742,128.5917526
5318001,35.90255703,128.5907419
5318002,35.90277963,128.590476
5137008,35.90205166,128.5906845
5137009,35.901352,128.5911935
5139025,35.90054265,128.5914973
5139026,35.90022649,128.5915487
5140011,35.90023003,128.591471
5140017,35.89838043,128.591111
5140015,35.89899643,128.5913098
5140014,35.89930273,128.5914013
5140012,35.89990931,128.5914805
5374005,35.90045627,128.5903619
5374006,35.9004771,128.5907502
5140018,35.89808859,128.5910221
5140016,35.89869415,128.591214
5140001,35.89819991,128.5913699
5139024,35.89856422,128.5913791
5139018,35.9000076,128.5918962
5139017,35.89974946,128.5918879
5139016,35.89942053,128.591843
5139015,35.89911637,128.591766
5139014,35.89881341,128.5916698
5139013,35.89854354,128.5915796
5139023,35.89885644,128.5914724
5139022,35.89916148,128.5915693
5139021,35.89942983,128.5916365
5139020,35.89976219,128.5916837
5139019,35.90001213,128.591693
5170017,35.89144927,128.5900626
5170018,35.89168094,128.5899479
5051005,35.88861683,128.5899505
5432013,35.88760396,128.5916377
5432010,35.88683537,128.5913932
5169003,35.88775746,128.5913807
5432008,35.88626118,128.5912064
5374003,35.90053854,128.5895427
5374002,35.90061306,128.5891389
5057003,35.90073862,128.5902078
5057004,35.90075785,128.5898292
5057005,35.90080451,128.5894399
5057006,35.90086599,128.5890585
5181001,35.90281399,128.5885766
5181002,35.90262454,128.5885906
5181003,35.90236695,128.5886124
5181004,35.90211243,128.5886338
5181005,35.90193728,128.5886494
5181006,35.90172601,128.5886679
5181007,35.90150329,128.5886868
5181008,35.90133119,128.5886993
5213001,35.90108541,128.5887191
5213002,35.90096591,128.588509
5213003,35.90100456,128.5882802
5213004,35.90108219,128.5878118
5137006,35.90278016,128.5897514
5139001,35.9026372,128.5901789
5137007,35.90250356,128.5901551
5056010,35.89829566,128.5891382
5056011,35.89855401,128.5891157
5056012,35.89887094,128.5890947
5056013,35.89909922,128.5890758
5056014,35.89944775,128.5890468
5056015,35.89975786,128.5890225
5056016,35.8999832,128.5890078
5374001,35.90046536,128.5889664
5374004,35.90046784,128.5899775
5056002,35.89566454,128.5897425
5056003,35.8959796,128.5896593
5056004,35.89638085,128.5895529
5056005,35.89667307,128.5894731
5056006,35.89691811,128.5894114
5056007,35.89723748,128.5893299
5056008,35.89751648,128.5892495
5056009,35.89792279,128.5891721
5053019,35.8968549,128.5891293
5053014,35.89541946,128.5884027
5055010,35.89473531,128.5898661
5055009,35.89443144,128.5898648
5055007,35.89378949,128.5898649
5055006,35.89348191,128.5898658
5053013,35.89513233,128.5881934
5053012,35.89482783,128.5879697
5051010,35.88894239,128.5882408
5051008,35.88883108,128.5887826
5329020,35.88840839,128.5888958
5051007,35.88872978,128.5892758
5051006,35.88868433,128.5896357
5329025,35.8882577,128.589021
8312015,35.86745296,128.4710509
8312016,35.86763206,128.4707799
8312017,35.86744619,128.4708212
8312018,35.86726296,128.4710943
8312019,35.86707972,128.4713673
8312020,35.86689648,128.4716404
8312021,35.86671324,128.4719134
8312022,35.86653001,128.4721864
8312023,35.86652033,128.4724579
8312024,35.86664838,128.4726252
8312025,35.86686063,128.4728622
8312026,35.86707288,128.4730991
8312027,35.86730014,128.473316
8312028,35.86755891,128.4734746
8312029,35.86783856,128.4735651
8312030,35.86812735,128.4735838
8312031,35.86841311,128.4735312
8312001,35.86864946,128.4731629
8313001,35.86948063,128.4678925
8313002,35.86929601,128.4681084
8313003,35.86909888,128.468367
8313004,35.86891206,128.4686369
8313005,35.86872883,128.4689099
8313006,35.86854559,128.469183
8313007,35.86836236,128.469456
8313008,35.86817913,128.4697291
8313009,35.8679959,128.4700021
8313010,35.86781266,128.4702751
8313011,35.86762943,128.4705482
8313012,35.86781682,128.4705087
8313013,35.86800006,128.4702356
8313014,35.86818329,128.4699626
8313015,35.86836652,128.4696895
8313016,35.86854976,128.4694165
8313017,35.86873353,128.469202
8313018,35.86890961,128.4688802
8313019,35.86909315,128.4686077
8313020,35.86928434,128.4683437
8309012,35.8720131,128.472555
8355004,35.69177297,128.4503816
8355005,35.69174899,128.4505527
8355006,35.69168372,128.4508918
8355007,35.6916135,128.4513021
8355008,35.69150182,128.4516857
8355009,35.69143844,128.451976
8355010,35.6913803,128.4521816
8355011,35.69134048,128.4524253
8355012,35.69126893,128.4527533
8355013,35.69119041,128.4529861
8355014,35.69104021,128.4529825
8355015,35.69078087,128.4529374
8355016,35.69051942,128.452918
8355017,35.69033841,128.4529072
8355018,35.69007728,128.4529208
8355019,35.68981593,128.4529235
8355020,35.68955457,128.4529261
8355021,35.68938927,128.4528796
8355022,35.68935381,128.4526538
8355023,35.68935189,128.4523666
8355024,35.68934997,128.4520794
8355025,35.68934801,128.4517861
8355026,35.68931165,128.4514742
8355027,35.68929522,128.4511545
8355028,35.6892788,128.4508347
8355029,35.68926237,128.450515
8355030,35.68925792,128.450213
8355031,35.68925791,128.4498929
8355032,35.6892544,128.4496282
8355033,35.68925262,128.449363
8356001,35.68947956,128.4552855
8356002,35.6893932,128.4552437
8356003,35.68936998,128.4550774
8356004,35.68936806,128.4547901
8356005,35.68936615,128.4545031
8356006,35.68936438,128.454238
8356007,35.68936262,128.4539729
8356008,35.68936085,128.4537077
8356009,35.68935908,128.4534426
8356010,35.6893929,128.4532534
8356011,35.68955644,128.453205
8356012,35.68981779,128.4532024
8356013,35.69007915,128.4531998
8356014,35.69034057,128.4532303
8356015,35.69051471,128.453206
8356016,35.69075849,128.4532149
8356017,35.69099969,128.453257
8356018,35.69123469,128.4533218
8356019,35.69146472,128.4534094
8356020,35.69169103,128.4535207
8356021,35.69188904,128.4536405
8356022,35.69209848,128.4537927
8356023,35.6922974,128.4539653
8356024,35.69242488,128.4540926
8356025,35.6924864,128.4542092
8356026,35.69232514,128.4544632
8362001,35.69253036,128.4544162
8362002,35.69261515,128.4543641
8362003,35.69273527,128.4544715
8362004,35.69288753,128.4547049
8362005,35.69300831,128.4549636
8362006,35.69310291,128.4552031
8362007,35.69321621,128.4553998
8362008,35.69328919,128.4556208
8362009,35.69335908,128.4558838
8362010,35.69341277,128.4561523
8362011,35.69344503,128.4563805
8362012,35.69346559,128.4566103
8362013,35.69347471,128.456877
8362014,35.69347631,128.4571173
8362015,35.69347791,128.4573575
8362016,35.69344975,128.4575178
8362017,35.69333181,128.4575535
8362018,35.69312701,128.4575555
8362019,35.69291072,128.4575577
8362020,35.6926959,128.4575598
8362021,35.6924799,128.4575738
8362022,35.69224637,128.4575975
8362023,35.69198502,128.4576001
8362024,35.69183836,128.4575663
8362025,35.69180898,128.4574626
8359001,35.69182814,128.4571382
8359002,35.69208193,128.4570845
8359003,35.6924244,128.4570811
